Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,County,Region,Product ID,Category,Sub-Category,Manufacturer,Sales,Quantity,Discount,Profit
2447,CA-2016-100573,25-09-16,01-10-16,Standard Class,AM-10705,Anne McFarland,Consumer,Kenya,California,West,OFF-EN-10000461,Office Supplies,Envelopes,,17.48,2,0,8.2156
2498,CA-2016-122371,26-09-16,01-10-16,Standard Class,BS-11800,Bryan Spruell,Home Office,Kenya,California,West,OFF-EN-10000056,Office Supplies,Envelopes,,124.46,2,0,58.4962
2500,US-2018-133781,22-06-18,23-06-18,First Class,DC-12850,Dan Campbell,Consumer,Kenya,Florida,South,OFF-EN-10004483,Office Supplies,Envelopes,,37.608,3,0.2,12.6927
2517,CA-2015-128888,15-11-15,22-11-15,Standard Class,PB-19105,Peter Bühler,Consumer,Kenya,Texas,Central,OFF-EN-10003001,Office Supplies,Envelopes,,604.656,9,0.2,204.0714
2575,CA-2015-129091,22-11-15,27-11-15,Standard Class,RA-19885,Ruben Ausman,Corporate,Kenya,Georgia,South,OFF-EN-10004955,Office Supplies,Envelopes,,16.23,3,0,7.9527
2577,CA-2015-129091,22-11-15,27-11-15,Standard Class,RA-19885,Ruben Ausman,Corporate,Kenya,Georgia,South,OFF-EN-10001990,Office Supplies,Envelopes,,11.36,2,0,5.3392
2586,CA-2016-121041,03-11-16,10-11-16,Standard Class,CS-12250,Chris Selesnick,Corporate,Kenya,Texas,Central,OFF-EN-10001137,Office Supplies,Envelopes,,6.608,2,0.2,2.1476
2595,CA-2018-149048,13-05-18,17-05-18,Standard Class,BM-11650,Brian Moss,Corporate,Kenya,Indiana,Central,OFF-EN-10003296,Office Supplies,Envelopes,,180.96,2,0,81.432
2626,CA-2018-127180,22-10-18,24-10-18,First Class,TA-21385,Tom Ashbrook,Home Office,Kenya,New York,East,OFF-EN-10002500,Office Supplies,Envelopes,,63.9,5,0,28.755
2659,CA-2017-150343,16-08-17,20-08-17,Standard Class,PK-19075,Pete Kriz,Consumer,Kenya,California,West,OFF-EN-10004030,Office Supplies,Envelopes,,10.86,3,0,5.1042
2662,CA-2018-123372,28-11-18,02-12-18,Standard Class,DG-13300,Deirdre Greer,Corporate,Kenya,New York,East,OFF-EN-10003055,Office Supplies,Envelopes,,79.96,2,0,35.982
2686,CA-2017-133123,06-09-17,11-09-17,Standard Class,KB-16315,Karl Braun,Consumer,Kenya,North Carolina,South,OFF-EN-10003055,Office Supplies,Envelopes,,95.952,3,0.2,29.985
2742,CA-2017-165015,25-02-17,27-02-17,Second Class,BD-11725,Bruce Degenhardt,Consumer,Kenya,Ohio,East,OFF-EN-10003134,Office Supplies,Envelopes,,46.72,5,0.2,17.52
2828,US-2015-112914,25-09-15,30-09-15,Standard Class,MT-18070,Michelle Tran,Home Office,Kenya,Texas,Central,OFF-EN-10001509,Office Supplies,Envelopes,,3.264,2,0.2,1.1016
2878,CA-2017-152072,15-01-17,19-01-17,Standard Class,Dp-13240,Dean percer,Home Office,Kenya,New Jersey,East,OFF-EN-10003040,Office Supplies,Envelopes,,52.34,2,0,24.5998
2912,CA-2015-113929,16-06-15,21-06-15,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Kenya,New York,East,OFF-EN-10003286,Office Supplies,Envelopes,,41.4,5,0,19.458
2936,US-2017-169040,06-12-17,12-12-17,Standard Class,GT-14710,Greg Tran,Consumer,Kenya,Washington,West,OFF-EN-10000927,Office Supplies,Envelopes,,35.89,1,0,16.1505
2949,CA-2018-169859,14-12-18,18-12-18,Standard Class,MP-18175,Mike Pelletier,Home Office,Kenya,California,West,OFF-EN-10000461,Office Supplies,Envelopes,,43.7,5,0,20.539
2997,CA-2015-138317,21-06-15,25-06-15,Standard Class,NW-18400,Natalie Webber,Consumer,Kenya,Pennsylvania,East,OFF-EN-10001539,Office Supplies,Envelopes,,24.896,4,0.2,8.4024
3043,CA-2018-149559,11-09-18,12-09-18,Same Day,KF-16285,Karen Ferguson,Home Office,Kenya,California,West,OFF-EN-10002312,Office Supplies,Envelopes,,22.18,2,0,10.8682
3057,CA-2018-131492,19-10-18,24-10-18,Second Class,HH-15010,Hilary Holden,Corporate,Kenya,California,West,OFF-EN-10002973,Office Supplies,Envelopes,,8.96,2,0,4.3008
3114,CA-2017-150350,23-08-17,30-08-17,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Kenya,Washington,West,OFF-EN-10002504,Office Supplies,Envelopes,,135.9,5,0,63.873
3138,CA-2018-164168,12-11-18,18-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Kenya,Texas,Central,OFF-EN-10001219,Office Supplies,Envelopes,,12.224,2,0.2,4.4312
3162,CA-2015-153969,21-09-15,25-09-15,Standard Class,HF-14995,Herbert Flentye,Consumer,Kenya,California,West,OFF-EN-10001539,Office Supplies,Envelopes,,15.56,2,0,7.3132
3163,CA-2015-153969,21-09-15,25-09-15,Standard Class,HF-14995,Herbert Flentye,Consumer,Kenya,California,West,OFF-EN-10004483,Office Supplies,Envelopes,,78.35,5,0,36.8245
3187,CA-2015-123498,07-11-15,09-11-15,First Class,TC-20980,Tamara Chand,Corporate,Kenya,Texas,Central,OFF-EN-10004773,Office Supplies,Envelopes,,74.352,3,0.2,26.9526
3211,US-2018-108245,22-09-18,27-09-18,Standard Class,SH-19975,Sally Hughsby,Corporate,Kenya,Texas,Central,OFF-EN-10001415,Office Supplies,Envelopes,,13.392,3,0.2,5.022
3221,US-2016-137008,02-10-16,08-10-16,Standard Class,JP-15460,Jennifer Patt,Corporate,Kenya,New Jersey,East,OFF-EN-10002500,Office Supplies,Envelopes,,51.12,4,0,23.004
3226,CA-2015-108189,02-10-15,05-10-15,First Class,ES-14080,Erin Smith,Corporate,Kenya,Arizona,West,OFF-EN-10004846,Office Supplies,Envelopes,,12.768,6,0.2,4.6284
3267,US-2015-126571,11-10-15,15-10-15,Standard Class,JF-15565,Jill Fjeld,Consumer,Kenya,Pennsylvania,East,OFF-EN-10002230,Office Supplies,Envelopes,,201.432,3,0.2,67.9833
3305,CA-2015-104738,30-12-15,01-01-16,Second Class,SP-20620,Stefania Perrino,Corporate,Kenya,Texas,Central,OFF-EN-10004955,Office Supplies,Envelopes,,12.984,3,0.2,4.7067
3382,US-2018-162208,27-08-18,30-08-18,First Class,SP-20620,Stefania Perrino,Corporate,Kenya,Florida,South,OFF-EN-10004030,Office Supplies,Envelopes,,2.896,1,0.2,0.9774
3383,CA-2016-130659,04-12-16,09-12-16,Second Class,MS-17365,Maribeth Schnelling,Consumer,Kenya,New York,East,OFF-EN-10004147,Office Supplies,Envelopes,,17.94,3,0,8.7906
3443,CA-2018-168858,19-11-18,23-11-18,Standard Class,JD-16150,Justin Deggeller,Corporate,Kenya,New York,East,OFF-EN-10001415,Office Supplies,Envelopes,,16.74,3,0,8.37
3607,CA-2017-119683,12-03-17,16-03-17,Second Class,CK-12595,Clytie Kelty,Consumer,Kenya,New York,East,OFF-EN-10001099,Office Supplies,Envelopes,,29.34,3,0,13.4964
3658,CA-2016-128083,12-03-16,17-03-16,Standard Class,EB-13750,Edward Becker,Corporate,Kenya,Florida,South,OFF-EN-10004030,Office Supplies,Envelopes,,8.688,3,0.2,2.9322
3673,CA-2017-104969,08-04-17,14-04-17,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Kenya,Ohio,East,OFF-EN-10002312,Office Supplies,Envelopes,,8.872,1,0.2,3.2161
3690,CA-2018-140760,02-06-18,05-06-18,Second Class,DO-13435,Denny Ordway,Consumer,Kenya,Arizona,West,OFF-EN-10001141,Office Supplies,Envelopes,,43.92,5,0.2,15.921
3696,CA-2017-142097,15-10-17,20-10-17,Standard Class,QJ-19255,Quincy Jones,Corporate,Kenya,Virginia,South,OFF-EN-10002312,Office Supplies,Envelopes,,66.54,6,0,32.6046
3742,CA-2017-137848,15-01-17,21-01-17,Standard Class,WB-21850,William Brown,Consumer,Kenya,New York,East,OFF-EN-10001137,Office Supplies,Envelopes,,16.52,4,0,7.5992
3805,CA-2017-156503,14-10-17,20-10-17,Standard Class,NC-18415,Nathan Cano,Consumer,Kenya,North Carolina,South,OFF-EN-10001335,Office Supplies,Envelopes,,35.008,4,0.2,13.128
3872,CA-2016-132486,23-10-16,27-10-16,Second Class,JF-15355,Jay Fein,Consumer,Kenya,California,West,OFF-EN-10002600,Office Supplies,Envelopes,,11.8,4,0,5.664
3874,CA-2017-136231,05-09-17,07-09-17,Second Class,DM-13015,Darrin Martin,Consumer,Kenya,Tennessee,South,OFF-EN-10001099,Office Supplies,Envelopes,,23.472,3,0.2,7.6284
3937,CA-2016-118955,16-06-16,20-06-16,Standard Class,LS-17230,Lycoris Saunders,Consumer,Kenya,Texas,Central,OFF-EN-10001028,Office Supplies,Envelopes,,28.752,3,0.2,9.3444
4005,CA-2017-145730,03-03-17,08-03-17,Standard Class,CC-12220,Chris Cortes,Consumer,Kenya,Texas,Central,OFF-EN-10000483,Office Supplies,Envelopes,,36.6,3,0.2,11.895
4154,CA-2018-100160,07-09-18,11-09-18,Standard Class,CB-12025,Cassandra Brandow,Consumer,Kenya,Pennsylvania,East,OFF-EN-10001509,Office Supplies,Envelopes,,4.896,3,0.2,1.6524
4216,CA-2015-103590,30-11-15,04-12-15,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Kenya,New York,East,OFF-EN-10004007,Office Supplies,Envelopes,,62.28,4,0,29.2716
4260,CA-2018-118367,28-10-18,02-11-18,Second Class,LO-17170,Lori Olson,Corporate,Kenya,New York,East,OFF-EN-10004386,Office Supplies,Envelopes,,47.98,2,0,23.99
4304,CA-2017-121601,04-10-17,04-10-17,Same Day,MO-17500,Mary O'Rourke,Consumer,Kenya,Texas,Central,OFF-EN-10003862,Office Supplies,Envelopes,,59.752,7,0.2,19.4194
4318,CA-2016-136735,26-07-16,02-08-16,Standard Class,HA-14920,Helen Andreada,Consumer,Kenya,California,West,OFF-EN-10002230,Office Supplies,Envelopes,,167.86,2,0,78.8942
4335,CA-2016-112375,21-12-16,27-12-16,Standard Class,RD-19720,Roger Demir,Consumer,Kenya,Florida,South,OFF-EN-10003798,Office Supplies,Envelopes,,27.312,2,0.2,9.2178
4336,CA-2016-154795,20-12-16,24-12-16,Standard Class,GZ-14470,Gary Zandusky,Consumer,Kenya,Arizona,West,OFF-EN-10003068,Office Supplies,Envelopes,,7.92,1,0.2,2.772
4379,CA-2016-140830,30-11-16,02-12-16,Second Class,PS-18970,Paul Stevenson,Home Office,Kenya,Kentucky,South,OFF-EN-10000461,Office Supplies,Envelopes,,17.48,2,0,8.2156
4380,CA-2016-140830,30-11-16,02-12-16,Second Class,PS-18970,Paul Stevenson,Home Office,Kenya,Kentucky,South,OFF-EN-10002831,Office Supplies,Envelopes,,71.88,2,0,32.346
4400,CA-2017-131737,17-03-17,17-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,Kenya,Maryland,East,OFF-EN-10003055,Office Supplies,Envelopes,,199.9,5,0,89.955
4445,US-2015-147704,16-11-15,21-11-15,Standard Class,SR-20740,Steven Roelle,Home Office,Kenya,Indiana,Central,OFF-EN-10004483,Office Supplies,Envelopes,,78.35,5,0,36.8245
4451,CA-2016-121965,19-06-16,23-06-16,Standard Class,LH-17155,Logan Haushalter,Consumer,Kenya,California,West,OFF-EN-10000056,Office Supplies,Envelopes,,186.69,3,0,87.7443
4453,CA-2017-147137,04-07-17,06-07-17,First Class,AA-10645,Anna Andreadi,Consumer,Kenya,California,West,OFF-EN-10003567,Office Supplies,Envelopes,,43.96,2,0,20.6612
4468,CA-2018-168641,24-11-18,01-12-18,Standard Class,KA-16525,Kelly Andreada,Consumer,Kenya,New York,East,OFF-EN-10003001,Office Supplies,Envelopes,,167.96,2,0,78.9412
4534,CA-2015-140403,10-10-15,10-10-15,Same Day,TN-21040,Tanja Norvell,Home Office,Kenya,California,West,OFF-EN-10001219,Office Supplies,Envelopes,,15.28,2,0,7.4872
4543,CA-2018-113474,30-03-18,31-03-18,First Class,TM-21490,Tony Molinari,Consumer,Kenya,Oklahoma,Central,OFF-EN-10004206,Office Supplies,Envelopes,,325.86,2,0,149.8956
4559,CA-2015-127383,31-12-15,05-01-16,Standard Class,CM-11815,Candace McMahon,Corporate,Kenya,Texas,Central,OFF-EN-10004773,Office Supplies,Envelopes,,49.568,2,0.2,17.9684
4561,CA-2016-118871,04-12-16,09-12-16,Second Class,HM-14860,Harry Marie,Corporate,Kenya,California,West,OFF-EN-10003296,Office Supplies,Envelopes,,271.44,3,0,122.148
4585,US-2018-163790,02-11-18,04-11-18,Second Class,NL-18310,Nancy Lomonaco,Home Office,Kenya,California,West,OFF-EN-10001335,Office Supplies,Envelopes,,76.58,7,0,38.29
4601,CA-2016-146948,16-07-16,20-07-16,Standard Class,MG-17890,Michael Granlund,Home Office,Kenya,Maryland,East,OFF-EN-10000483,Office Supplies,Envelopes,,137.25,9,0,63.135
4605,US-2016-113327,26-05-16,29-05-16,Second Class,BF-11170,Ben Ferrer,Home Office,Kenya,North Carolina,South,OFF-EN-10004459,Office Supplies,Envelopes,,12.224,2,0.2,4.4312
4641,CA-2017-102162,11-09-17,16-09-17,Standard Class,JF-15565,Jill Fjeld,Consumer,Kenya,Virginia,South,OFF-EN-10002312,Office Supplies,Envelopes,,11.09,1,0,5.4341
4764,CA-2015-112851,17-09-15,21-09-15,Standard Class,NR-18550,Nick Radford,Consumer,Kenya,California,West,OFF-EN-10001453,Office Supplies,Envelopes,,182.94,3,0,85.9818
4809,CA-2015-149055,23-11-15,28-11-15,Standard Class,PB-19210,Phillip Breyer,Corporate,Kenya,Pennsylvania,East,OFF-EN-10003040,Office Supplies,Envelopes,,62.808,3,0.2,21.1977
4880,CA-2018-143567,02-11-18,05-11-18,Second Class,TB-21175,Thomas Boland,Corporate,Kenya,Kentucky,South,OFF-EN-10004846,Office Supplies,Envelopes,,5.32,2,0,2.6068
4896,CA-2017-135776,23-12-17,30-12-17,Standard Class,EH-13765,Edward Hooks,Corporate,Kenya,Washington,West,OFF-EN-10004773,Office Supplies,Envelopes,,61.96,2,0,30.3604
4910,CA-2018-127306,14-01-18,18-01-18,Standard Class,BH-11710,Brosina Hoffman,Consumer,Kenya,Tennessee,South,OFF-EN-10001219,Office Supplies,Envelopes,,18.336,3,0.2,6.6468
4933,CA-2016-106978,28-09-16,04-10-16,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Kenya,Colorado,West,OFF-EN-10004483,Office Supplies,Envelopes,,12.536,1,0.2,4.2309
4993,CA-2016-153038,18-12-16,25-12-16,Standard Class,RB-19645,Robert Barroso,Corporate,Kenya,Tennessee,South,OFF-EN-10000461,Office Supplies,Envelopes,,55.936,8,0.2,18.8784
5052,CA-2016-134922,07-11-16,11-11-16,Standard Class,KB-16240,Karen Bern,Corporate,Kenya,Pennsylvania,East,OFF-EN-10000483,Office Supplies,Envelopes,,24.4,2,0.2,7.93
5071,CA-2015-124478,08-08-15,12-08-15,Standard Class,MA-17560,Matt Abelman,Home Office,Kenya,Michigan,Central,OFF-EN-10002500,Office Supplies,Envelopes,,38.34,3,0,17.253
5091,CA-2018-132738,04-08-18,07-08-18,First Class,HM-14860,Harry Marie,Corporate,Kenya,Colorado,West,OFF-EN-10001141,Office Supplies,Envelopes,,8.784,1,0.2,3.1842
5110,CA-2015-138450,18-10-15,22-10-15,Standard Class,EH-13765,Edward Hooks,Corporate,Kenya,Pennsylvania,East,OFF-EN-10001335,Office Supplies,Envelopes,,52.512,6,0.2,19.692
5126,CA-2015-160766,14-09-15,14-09-15,Same Day,DM-13015,Darrin Martin,Consumer,Kenya,New York,East,OFF-EN-10001099,Office Supplies,Envelopes,,68.46,7,0,31.4916
5139,CA-2018-128335,29-09-18,05-10-18,Standard Class,JA-15970,Joseph Airdo,Consumer,Kenya,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,,23.34,3,0,10.9698
5192,US-2018-141943,05-05-18,09-05-18,Standard Class,DK-12985,Darren Koutras,Consumer,Kenya,California,West,OFF-EN-10003448,Office Supplies,Envelopes,,23.16,2,0,11.58
5197,CA-2015-159709,10-05-15,15-05-15,Standard Class,AI-10855,Arianne Irving,Consumer,Kenya,Washington,West,OFF-EN-10001434,Office Supplies,Envelopes,,158.13,3,0,77.4837
5210,CA-2016-102016,12-09-16,18-09-16,Standard Class,TM-21010,Tamara Manning,Consumer,Kenya,New York,East,OFF-EN-10002504,Office Supplies,Envelopes,,27.18,1,0,12.7746
5217,US-2018-159562,09-09-18,15-09-18,Standard Class,JB-16000,Joy Bell-,Consumer,Kenya,Michigan,Central,OFF-EN-10000461,Office Supplies,Envelopes,,17.48,2,0,8.2156
5286,CA-2018-105991,05-05-18,06-05-18,First Class,LH-17020,Lisa Hazard,Consumer,Kenya,Colorado,West,OFF-EN-10002600,Office Supplies,Envelopes,,21.24,9,0.2,7.434
5299,CA-2017-106656,23-09-17,26-09-17,First Class,DV-13045,Darrin Van Huff,Corporate,Kenya,California,West,OFF-EN-10001509,Office Supplies,Envelopes,,4.08,2,0,1.9176
5315,CA-2018-137876,30-04-18,05-05-18,Standard Class,DJ-13510,Don Jones,Corporate,Kenya,California,West,OFF-EN-10001219,Office Supplies,Envelopes,,30.56,4,0,14.9744
5340,CA-2016-146486,09-11-16,14-11-16,Second Class,DV-13465,Dianna Vittorini,Consumer,Kenya,New York,East,OFF-EN-10001509,Office Supplies,Envelopes,,12.24,6,0,5.7528
5343,US-2015-168501,21-11-15,27-11-15,Standard Class,JK-15325,Jason Klamczynski,Corporate,Kenya,Texas,Central,OFF-EN-10001509,Office Supplies,Envelopes,,1.632,1,0.2,0.5508
5378,CA-2015-125542,05-12-15,07-12-15,First Class,NB-18655,Nona Balk,Corporate,Kenya,Pennsylvania,East,OFF-EN-10000056,Office Supplies,Envelopes,,348.488,7,0.2,117.6147
5446,CA-2017-128307,25-07-17,29-07-17,Standard Class,BE-11335,Bill Eplett,Home Office,Kenya,Texas,Central,OFF-EN-10003040,Office Supplies,Envelopes,,20.936,1,0.2,7.0659
5465,CA-2015-146591,19-01-15,20-01-15,First Class,TS-21340,Toby Swindell,Consumer,Kenya,Arizona,West,OFF-EN-10002504,Office Supplies,Envelopes,,108.72,5,0.2,36.693
5486,CA-2015-107573,12-12-15,17-12-15,Standard Class,PB-19150,Philip Brown,Consumer,Kenya,Florida,South,OFF-EN-10001099,Office Supplies,Envelopes,,23.472,3,0.2,7.6284
5505,CA-2018-127782,02-11-18,06-11-18,Standard Class,TH-21115,Thea Hudgings,Corporate,Kenya,Pennsylvania,East,OFF-EN-10003845,Office Supplies,Envelopes,,8.856,3,0.2,2.8782
5508,CA-2017-150000,08-04-17,14-04-17,Standard Class,PG-18820,Patrick Gardner,Consumer,Kenya,Georgia,South,OFF-EN-10002973,Office Supplies,Envelopes,,17.92,4,0,8.6016
5601,CA-2015-108903,03-10-15,03-10-15,Same Day,DO-13435,Denny Ordway,Consumer,Kenya,Ohio,East,OFF-EN-10004030,Office Supplies,Envelopes,,14.48,5,0.2,4.887
5644,CA-2016-166604,15-05-16,20-05-16,Second Class,AH-10690,Anna Häberlin,Corporate,Kenya,Georgia,South,OFF-EN-10004147,Office Supplies,Envelopes,,17.94,3,0,8.7906
5650,CA-2018-142342,17-07-18,19-07-18,Second Class,AJ-10795,Anthony Johnson,Corporate,Kenya,California,West,OFF-EN-10002592,Office Supplies,Envelopes,,57.9,5,0,28.95
5673,CA-2018-127922,27-10-18,03-11-18,Standard Class,SH-19975,Sally Hughsby,Corporate,Kenya,Texas,Central,OFF-EN-10003068,Office Supplies,Envelopes,,15.84,2,0.2,5.544
5689,CA-2015-131541,28-07-15,28-07-15,Same Day,CK-12205,Chloris Kastensmidt,Consumer,Kenya,Florida,South,OFF-EN-10000781,Office Supplies,Envelopes,,48.944,7,0.2,16.5186
5701,CA-2017-125661,24-11-17,26-11-17,First Class,CA-12055,Cathy Armstrong,Home Office,Kenya,Ohio,East,OFF-EN-10001532,Office Supplies,Envelopes,,40.752,3,0.2,15.282
5718,CA-2016-124107,09-10-16,12-10-16,Second Class,BM-11650,Brian Moss,Corporate,Kenya,Michigan,Central,OFF-EN-10003286,Office Supplies,Envelopes,,57.96,7,0,27.2412
5783,CA-2016-155586,12-12-16,16-12-16,Second Class,XP-21865,Xylona Preis,Consumer,Kenya,California,West,OFF-EN-10003072,Office Supplies,Envelopes,,15.52,4,0,7.4496
5900,CA-2018-108000,12-01-18,16-01-18,Standard Class,LS-16945,Linda Southworth,Corporate,Kenya,California,West,OFF-EN-10002621,Office Supplies,Envelopes,,9.78,1,0,4.89
5949,CA-2018-161046,05-03-18,05-03-18,Same Day,CB-12535,Claudia Bergmann,Corporate,Kenya,Mississippi,South,OFF-EN-10003862,Office Supplies,Envelopes,,42.68,4,0,19.6328
5959,CA-2017-127138,12-03-17,15-03-17,Second Class,DK-13225,Dean Katz,Corporate,Kenya,California,West,OFF-EN-10004459,Office Supplies,Envelopes,,30.56,4,0,14.9744
6012,CA-2016-135580,30-12-16,03-01-17,Standard Class,CL-12565,Clay Ludtke,Consumer,Kenya,California,West,OFF-EN-10003296,Office Supplies,Envelopes,,271.44,3,0,122.148
6023,CA-2015-130869,17-11-15,21-11-15,Standard Class,CB-12025,Cassandra Brandow,Consumer,Kenya,Texas,Central,OFF-EN-10002600,Office Supplies,Envelopes,,7.08,3,0.2,2.478
6058,CA-2015-107524,02-03-15,08-03-15,Standard Class,KN-16705,Kristina Nunn,Home Office,Kenya,New York,East,OFF-EN-10001990,Office Supplies,Envelopes,,11.36,2,0,5.3392
6158,CA-2017-104150,03-08-17,05-08-17,Second Class,AG-10330,Alex Grayson,Consumer,Kenya,Oklahoma,Central,OFF-EN-10002504,Office Supplies,Envelopes,,81.54,3,0,38.3238
6178,CA-2016-158421,21-09-16,26-09-16,Standard Class,GB-14575,Giulietta Baptist,Consumer,Kenya,South Carolina,South,OFF-EN-10001453,Office Supplies,Envelopes,,121.96,2,0,57.3212
6215,CA-2015-128538,11-10-15,15-10-15,Standard Class,AS-10240,Alan Shonely,Consumer,Kenya,California,West,OFF-EN-10001219,Office Supplies,Envelopes,,7.64,1,0,3.7436
6217,CA-2016-161711,28-11-16,03-12-16,Standard Class,MC-17425,Mark Cousins,Corporate,Kenya,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,,62.24,8,0,29.2528
6237,CA-2017-144400,23-02-17,27-02-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,Kenya,Pennsylvania,East,OFF-EN-10004386,Office Supplies,Envelopes,,57.576,3,0.2,21.591
6259,CA-2016-133536,28-03-16,30-03-16,Second Class,JH-15820,John Huston,Consumer,Kenya,New York,East,OFF-EN-10004459,Office Supplies,Envelopes,,22.92,3,0,11.2308
6284,CA-2017-100944,24-09-17,28-09-17,Standard Class,EH-13765,Edward Hooks,Corporate,Kenya,California,West,OFF-EN-10001453,Office Supplies,Envelopes,,304.9,5,0,143.303
6302,US-2015-161305,06-06-15,12-06-15,Standard Class,SB-20170,Sarah Bern,Consumer,Kenya,Illinois,Central,OFF-EN-10000461,Office Supplies,Envelopes,,13.984,2,0.2,4.7196
6323,CA-2015-141299,03-06-15,07-06-15,Second Class,RB-19795,Ross Baird,Home Office,Kenya,Michigan,Central,OFF-EN-10004459,Office Supplies,Envelopes,,15.28,2,0,7.4872
6326,CA-2016-110289,29-10-16,02-11-16,Standard Class,NB-18655,Nona Balk,Corporate,Kenya,California,West,OFF-EN-10001434,Office Supplies,Envelopes,,210.84,4,0,103.3116
6390,CA-2016-147529,07-02-16,11-02-16,Standard Class,DK-12835,Damala Kotsonis,Corporate,Kenya,Virginia,South,OFF-EN-10000056,Office Supplies,Envelopes,,311.15,5,0,146.2405
6560,CA-2017-160941,21-07-17,26-07-17,Standard Class,DK-12835,Damala Kotsonis,Corporate,Kenya,California,West,OFF-EN-10003001,Office Supplies,Envelopes,,419.9,5,0,197.353
6571,CA-2015-100678,18-04-15,22-04-15,Standard Class,KM-16720,Kunst Miller,Consumer,Kenya,Texas,Central,OFF-EN-10000056,Office Supplies,Envelopes,,149.352,3,0.2,50.4063
6658,CA-2018-135937,20-02-18,27-02-18,Standard Class,KM-16375,Katherine Murray,Home Office,Kenya,Arizona,West,OFF-EN-10004846,Office Supplies,Envelopes,,10.64,5,0.2,3.857
6665,CA-2018-162173,26-10-18,01-11-18,Standard Class,OT-18730,Olvera Toch,Consumer,Kenya,Virginia,South,OFF-EN-10002831,Office Supplies,Envelopes,,251.58,7,0,113.211
6824,CA-2016-154291,25-07-16,29-07-16,Standard Class,YS-21880,Yana Sorensen,Corporate,Kenya,Alabama,South,OFF-EN-10001335,Office Supplies,Envelopes,,98.46,9,0,49.23
6857,US-2018-162670,23-12-18,28-12-18,Second Class,MF-18250,Monica Federle,Corporate,Kenya,Arkansas,South,OFF-EN-10001453,Office Supplies,Envelopes,,182.94,3,0,85.9818
